#====================================================================#
# Cross sections computed using SIGMA
#=====================================================================================#
# lambda[micron]   Kabs[cm^2/g]   Ksca[cm^2/g]  Kext[cm^2/g]    albedo    asymmetry_parameter  linear_pol
#=====================================================================================#
   61.688011629478055        126.37538588587898        1.4836333794850280        127.85901926536397        1.1603666194293523E-002   3.1663346447042495E-002  0.56856229699171057     
   62.302590874856911        123.66588537310085        1.4302095791156331        125.09609495221653        1.1432887490708131E-002   3.1117246601877313E-002  0.56856948735954527     
   62.923292989799457        120.99552764785794        1.3787527011195755        122.37428034897744        1.1266686898486806E-002   3.0581217467413661E-002  0.56857640470756177     
   63.550178974627414        118.36384809401788        1.3291895256658428        119.69303761968368        1.1104986155412401E-002   3.0055061866197063E-002  0.56858265444278100     
   64.183310437390574        115.77042930443670        1.2814495220467819        117.05187882648340        1.0947705708734419E-002   2.9538592709895440E-002  0.56858907449378349     
   64.822749599921053        113.21481630253255        1.2354647561902703        114.45028105872275        1.0794772583881831E-002   2.9031620513612875E-002  0.56859525292900903     
   65.468559303948950        110.69656152132197        1.1911698008112843        111.88773132213325        1.0646116305476034E-002   2.8533959578602039E-002  0.56860076926368752     
   66.120803017277439        108.21526020996762        1.1485016481043346        109.36376185807198        1.0501665529710063E-002   2.8045434464116111E-002  0.56860651005418550     
   66.779544840020577        105.77047413538251        1.1073996248881754        106.87787376027070        1.0361355310754926E-002   2.7565866700703486E-002  0.56861203662392978     
   67.444849510902785        103.36126973144239        1.0678053103012797        104.42907504174364        1.0225172538150354E-002   2.7094978149991032E-002  0.56861736051845579     
   68.116782413620868        100.98826988457178        1.0296624560675063        102.01793234063940        1.0092955546574380E-002   2.6632810599825214E-002  0.56862204534967653     
   68.795409583269986        98.650549677316675       0.99291690892843865        99.643466586245054        9.9646965621075900E-003   2.6179095155879097E-002  0.56862699615533407     
   69.480797712833422        96.347692434221642       0.95751653571449880        97.305208969936160        9.8403420109846040E-003   2.5733667185403979E-002  0.56863176422237161     
   70.173014159736525        93.834180244731741       0.92199258636904169        94.756172831100784        9.7301585619383110E-003   2.5284707690093333E-002  0.56863631844998952     
   70.872126952466616        90.615242067044434       0.88373030450323109        91.498972371547680        9.6583631662516232E-003   2.4809350370484790E-002  0.56864238755331142     
   71.578204797258621        87.429619898560901       0.84711717869601755        88.276737077256939        9.5961541708847724E-003   2.4343046746798915E-002  0.56864816155236408     
   72.291317084846881        84.277084766420515       0.81208232681311465        85.089167093233655        9.5438979432399679E-003   2.3885615169128908E-002  0.56865316076593231     
   73.011533897285332        81.157443950105915       0.77855784789429194        81.936001798000262        9.5020239065813621E-003   2.3436885133726881E-002  0.56865840552997937     
   73.738926014834220        78.070490826595645       0.74647870053053744        78.816969527126176        9.4710403737817434E-003   2.2996682148833568E-002  0.56866339512871400     
   74.473564922916466        75.016031907298014       0.71578258595899147        75.731814493257019        9.4515441198457367E-003   2.2564835245819054E-002  0.56866761739439553     
   75.215522819142976        71.993528301985833       0.68640983563639035        72.679938137622230        9.4442820567162186E-003   2.2141030312266854E-002  0.56867215664991733     
   75.964872620407618        69.003586813771363       0.65830330326642839        69.661890117037800        9.4499776299555444E-003   2.1725415156045019E-002  0.56867647148191480     
   76.721687970053964        66.045647037412223       0.63140826081047308        66.677055298222655        9.4696482618557374E-003   2.1317671243486810E-002  0.56868001931866008     
   77.486043245111915        63.119579015252626       0.60567229886526353        63.725251314117919        9.5044317029014322E-003   2.0917649346811888E-002  0.56868394546381562     
   78.258013563607619        60.225245088367814       0.58104523077666781        60.806290319144502        9.5556763572818906E-003   2.0525194761740157E-002  0.56868768045610463     
   79.037674791945747        57.362524669770927       0.55747900063946421        57.920003670410424        9.6249821359086583E-003   2.0140158840189656E-002  0.56869123352084183     
   79.825103552364993        54.531303285380872       0.53492759492724795        55.066230880308147        9.7142583826004998E-003   1.9762393186142403E-002  0.56869404499114018     
   80.620377230469074        51.731490730451547       0.51334695768390715        52.244837688135433        9.8257929472041587E-003   1.9391760919529804E-002  0.56869728204261538     
   81.423573982830987        48.962992877129608       0.49269490907294372        49.455687786202532        9.9623507654543007E-003   1.9028119368757118E-002  0.56870036145685710     
   82.234772744674444        46.225727004646870       0.47293106725047646        46.698658071897356        1.0127294589971959E-002   1.8671328697316001E-002  0.56870268741463448     
